venta_id,fecha,cliente_id,producto_id,cantidad,precio_unitario,canal
572,2025-03-20,969,133,1,70.93,App Móvil
573,2025-06-05,568,151,1,488.01,Web
574,2025-03-30,812,44,1,23.96,Web
575,2024-08-03,122,185,5,247.53,Web
576,2025-01-28,868,197,2,27.33,Tienda Física
577,2025-05-04,580,161,4,32.75,Web
578,2024-10-23,903,197,4,31.45,Tienda Física
579,2025-05-08,784,53,5,152.37,Tienda Física
580,2025-04-28,34,158,5,303.93,Tienda Física
581,2025-06-25,777,189,5,234.65,Web
582,2025-04-25,112,1,5,128.78,Web
583,2024-12-21,499,127,5,110.12,Web
584,2025-01-18,565,53,5,148.08,Web
585,2025-02-08,449,144,5,344.14,Tienda Física
586,2024-10-25,579,86,5,329.66,Web
587,2024-09-21,465,177,5,241.66,Tienda Física
588,2024-12-05,211,5,2,384.54,App Móvil
589,2024-08-06,260,128,5,468.68,Web
590,2024-09-18,166,16,5,241.02,App Móvil
591,2024-10-07,270,11,2,396.85,Web
592,2025-03-13,980,167,4,492.36,Web
593,2025-02-22,699,106,3,152.24,App Móvil
594,2024-11-23,781,52,4,73.72,App Móvil
595,2024-11-21,571,54,5,382.6,Web
596,2024-10-19,39,159,3,119.5,Tienda Física
597,2024-08-20,952,81,2,487.75,App Móvil
598,2025-02-01,36,14,1,474.51,Tienda Física
599,2025-06-14,363,20,3,31.3,Tienda Física
600,2024-10-13,507,146,4,452.98,App Móvil
601,2024-07-07,31,178,2,102.14,Tienda Física
602,2024-10-11,245,177,3,245.98,Web
603,2024-10-22,409,69,2,332.21,App Móvil
604,2024-11-02,319,116,1,489.25,Web
605,2024-12-25,621,186,3,441.62,App Móvil
606,2025-03-29,288,80,5,406.56,Tienda Física
607,2025-05-05,126,40,5,168.49,Tienda Física
608,2024-12-03,552,68,1,341.77,Web
609,2024-09-04,178,146,3,360.71,App Móvil
610,2025-05-09,522,166,3,249.12,Web
611,2025-01-08,376,158,3,283.64,Web
612,2024-10-22,899,70,2,41.68,Tienda Física
613,2024-06-27,284,56,1,128.49,App Móvil
614,2024-07-03,537,34,5,125.42,App Móvil
615,2025-03-13,264,38,5,580.07,App Móvil
616,2024-09-29,323,76,2,346.28,App Móvil
617,2024-09-29,636,165,3,62.99,Tienda Física
618,2024-12-11,74,113,3,299.13,Tienda Física
619,2024-12-19,98,161,1,40.83,App Móvil
620,2024-12-02,484,58,1,44.79,Tienda Física
621,2025-02-15,259,15,1,91.75,App Móvil
622,2025-02-15,330,104,3,389.11,Tienda Física
623,2024-09-24,510,104,2,393.24,App Móvil
624,2024-08-15,350,62,4,312.42,Tienda Física
625,2024-08-03,446,64,1,467.0,App Móvil
626,2024-09-17,838,110,2,118.88,Tienda Física
627,2024-07-11,169,114,4,467.75,Web
628,2024-10-29,849,163,1,476.51,Web
629,2024-12-19,128,37,4,472.29,Tienda Física
630,2025-05-07,664,65,3,489.02,Web
631,2024-12-04,730,91,1,37.04,Web
632,2024-12-25,51,161,2,32.06,Tienda Física
633,2024-11-09,743,138,2,167.87,Web
634,2024-12-17,956,108,1,199.61,Web
635,2024-12-18,47,101,3,378.35,Tienda Física
636,2024-08-29,3,87,4,33.55,Tienda Física
637,2024-11-25,234,51,2,219.43,Tienda Física
638,2024-11-01,600,134,4,212.16,App Móvil
639,2025-02-24,85,172,4,48.12,Tienda Física
640,2024-08-01,500,13,4,63.75,App Móvil
641,2024-10-29,258,81,2,513.51,Web
642,2024-12-23,530,175,2,161.23,Tienda Física
643,2024-09-05,953,49,5,118.07,App Móvil
644,2024-10-07,654,116,2,405.42,App Móvil
645,2024-11-12,719,197,5,29.97,Tienda Física
646,2025-03-14,42,151,3,563.38,Tienda Física
647,2024-07-09,590,62,2,333.94,App Móvil
648,2024-12-11,620,88,5,284.72,Web
649,2025-04-26,728,19,2,53.14,App Móvil
650,2025-02-07,342,151,2,516.61,App Móvil
651,2024-09-16,768,133,1,78.65,Web
652,2025-06-01,509,154,2,294.37,Tienda Física
653,2025-03-26,300,25,5,305.61,Web
654,2025-04-14,176,143,5,156.89,Tienda Física
655,2025-02-14,826,46,2,146.91,Tienda Física
656,2025-05-04,144,56,5,129.18,Web
657,2025-04-14,349,127,3,125.62,Tienda Física
658,2024-11-24,907,32,4,171.58,Tienda Física
659,2024-11-10,546,185,1,277.23,Tienda Física
660,2024-08-09,452,34,5,120.06,Tienda Física
661,2025-03-10,677,184,5,164.12,Web
662,2024-11-19,212,194,3,58.33,Tienda Física
663,2024-11-20,536,84,1,357.41,App Móvil
664,2025-02-12,600,12,1,6.55,Tienda Física
665,2024-09-23,81,63,2,300.5,Tienda Física
666,2025-04-01,352,165,5,62.9,App Móvil
667,2024-07-03,570,71,1,349.22,Web
668,2025-06-26,250,78,3,150.81,Tienda Física
669,2025-01-16,316,159,1,104.05,App Móvil
670,2025-03-25,989,148,2,63.91,Tienda Física
671,2025-04-08,694,160,3,422.87,Web
672,2024-07-21,715,80,4,374.59,App Móvil
673,2024-10-04,876,173,4,582.41,App Móvil
674,2024-10-10,835,102,4,407.27,Web
675,2024-08-05,400,200,5,216.32,Web
676,2024-10-17,578,43,4,557.28,Web
677,2024-10-08,484,39,3,300.01,Tienda Física
678,2024-07-11,598,121,4,28.31,App Móvil
679,2024-10-11,756,99,3,443.89,App Móvil
680,2024-07-06,294,39,2,344.94,App Móvil
681,2024-09-04,193,196,1,76.45,Tienda Física
682,2024-12-20,962,4,1,493.75,App Móvil
683,2024-12-08,717,35,3,474.2,App Móvil
684,2025-02-09,219,38,5,519.73,App Móvil
685,2024-11-11,282,95,5,55.93,App Móvil
686,2024-08-31,336,76,1,334.56,Web
687,2024-08-27,542,106,3,167.49,App Móvil
688,2025-01-12,901,9,3,513.62,App Móvil
689,2025-04-28,205,69,3,336.46,App Móvil
690,2025-06-10,332,5,2,362.57,Tienda Física
691,2025-03-26,497,81,3,535.63,App Móvil
692,2024-09-04,628,46,2,147.52,Tienda Física
693,2024-09-13,856,15,1,95.6,App Móvil
694,2025-01-09,892,69,3,335.08,Web
695,2024-12-02,567,121,1,31.64,Web
696,2025-05-01,887,80,5,386.63,App Móvil
697,2025-03-31,436,174,3,186.49,Web
698,2024-08-26,516,34,4,140.26,App Móvil
699,2024-09-05,931,161,5,32.43,Web
700,2024-11-14,36,63,5,324.12,Tienda Física
701,2025-05-07,429,164,2,401.62,App Móvil
702,2024-08-05,764,107,1,555.9,Tienda Física
703,2025-02-27,404,87,5,26.79,Web
704,2024-08-02,604,7,3,391.4,Web
705,2024-09-13,976,50,1,33.96,App Móvil
706,2024-10-25,273,73,4,363.33,App Móvil
707,2024-08-24,188,138,4,140.33,App Móvil
708,2024-07-29,280,20,3,28.67,App Móvil
709,2024-10-09,887,125,5,424.59,App Móvil
710,2024-08-19,557,115,2,465.87,Tienda Física
711,2024-08-20,475,171,5,444.71,Tienda Física
712,2024-12-12,692,149,1,413.99,App Móvil
713,2024-11-22,138,189,2,205.07,App Móvil
714,2024-09-24,906,63,5,333.57,Tienda Física
715,2024-11-13,300,14,1,458.18,Tienda Física
716,2024-07-19,424,174,3,195.19,Tienda Física
717,2025-02-11,651,184,5,152.34,App Móvil
718,2025-01-22,922,127,5,109.53,Tienda Física
719,2024-11-25,38,175,1,160.09,Tienda Física
720,2024-10-08,174,194,3,75.01,Tienda Física
721,2024-11-20,317,36,1,390.13,Tienda Física
722,2024-07-02,238,117,1,38.52,App Móvil
723,2025-01-09,784,75,5,100.16,Web
724,2025-05-27,676,69,3,272.15,Tienda Física
725,2024-11-09,709,147,1,136.35,Tienda Física
726,2025-02-06,535,136,3,318.1,Tienda Física
727,2024-10-07,975,84,2,319.75,Web
728,2024-11-01,78,138,4,167.26,App Móvil
729,2025-03-12,357,44,4,25.02,App Móvil
730,2024-07-13,393,184,5,139.8,Tienda Física
731,2025-03-31,454,89,3,126.16,Tienda Física
732,2024-10-26,83,27,1,209.42,App Móvil
733,2025-06-12,347,152,4,22.48,App Móvil
734,2024-08-04,186,77,2,434.59,Tienda Física
735,2025-01-02,810,79,4,354.57,App Móvil
736,2025-04-14,2,24,1,257.8,Tienda Física
737,2025-04-21,296,132,2,186.69,App Móvil
738,2024-08-14,576,150,5,407.09,App Móvil
739,2025-02-12,981,150,4,356.44,Tienda Física
740,2024-08-28,887,166,4,189.8,Tienda Física
741,2025-01-23,413,174,5,238.14,App Móvil
742,2025-05-10,831,39,5,336.32,Tienda Física
743,2024-07-29,344,35,4,419.19,App Móvil
744,2025-04-16,24,87,4,29.46,App Móvil
745,2025-04-19,858,84,1,305.38,Web
746,2025-04-02,617,200,2,268.42,Tienda Física
747,2024-09-19,866,19,5,54.18,Tienda Física
748,2025-02-05,826,18,4,309.65,Web
749,2024-09-16,672,26,4,258.74,Web
750,2025-04-17,752,191,1,217.67,Tienda Física
751,2025-05-12,500,41,1,241.14,App Móvil
752,2025-06-23,193,85,4,92.82,Web
753,2025-03-20,885,61,2,431.28,Tienda Física
754,2025-02-03,193,149,5,328.55,App Móvil
755,2024-10-24,558,162,5,206.89,Web
756,2025-01-28,598,144,5,357.93,Web
757,2024-08-14,332,14,5,524.53,App Móvil
758,2025-04-04,725,117,5,31.68,Tienda Física
759,2025-05-25,516,77,5,434.32,Web
760,2025-06-11,884,60,4,39.76,Web
761,2024-08-24,740,19,3,68.0,App Móvil
762,2025-01-02,800,147,1,138.26,Tienda Física
763,2025-06-03,71,176,1,191.16,Tienda Física
764,2025-02-02,60,62,3,262.0,Tienda Física
765,2024-09-27,295,37,1,497.04,App Móvil
766,2024-11-18,591,129,1,152.79,Tienda Física
767,2024-08-25,90,86,4,396.26,Tienda Física
768,2025-01-20,123,138,4,140.84,Tienda Física
769,2025-01-31,386,126,2,411.24,Web
770,2024-11-13,50,189,1,210.37,Web
771,2024-09-10,147,21,3,321.1,Web
772,2025-05-23,869,15,3,100.86,Tienda Física
773,2024-09-28,987,22,4,230.07,App Móvil
774,2024-09-13,564,169,5,509.08,Web
775,2025-03-01,89,143,4,136.1,Tienda Física
776,2025-03-26,831,99,1,419.28,Web
777,2025-06-23,945,46,2,170.85,App Móvil
778,2025-04-15,715,48,1,283.87,Web
779,2024-12-18,149,14,3,501.77,Tienda Física
780,2025-06-20,698,56,1,137.7,Web
781,2025-06-04,235,33,4,441.2,Tienda Física
782,2025-04-29,164,43,5,428.7,Web
783,2025-05-24,927,165,1,67.99,App Móvil
784,2025-03-07,195,21,4,296.24,Tienda Física
785,2024-08-15,121,119,4,152.55,Web
786,2024-07-04,491,6,5,392.56,Tienda Física
787,2024-12-08,712,75,4,99.67,Web
788,2025-02-04,426,141,1,99.42,Web
789,2024-12-19,825,28,5,227.34,Tienda Física
790,2024-07-07,649,55,2,21.31,Web
791,2025-05-19,278,107,3,492.94,Tienda Física
792,2024-07-13,873,18,1,297.99,Tienda Física
793,2025-01-06,919,172,5,50.83,Web
794,2024-10-14,661,46,4,158.05,Web
795,2024-10-03,466,45,5,152.7,Tienda Física
796,2024-10-05,209,29,2,477.78,App Móvil
797,2025-03-17,478,73,2,394.3,Web
798,2025-01-03,142,4,2,487.21,App Móvil
799,2025-03-18,1000,46,3,165.11,App Móvil
800,2025-02-27,395,84,2,350.28,Tienda Física
801,2025-03-01,999,25,2,281.01,Web
802,2024-09-15,52,168,5,7.34,Web
803,2025-06-06,725,102,3,355.23,Tienda Física
804,2025-04-16,811,183,1,205.21,Tienda Física
805,2024-10-10,387,166,2,209.99,Tienda Física
806,2025-06-12,188,78,5,150.34,Web
807,2025-03-11,534,198,5,25.11,App Móvil
808,2025-04-06,359,196,1,93.42,App Móvil
809,2025-03-10,393,96,4,451.12,Tienda Física
810,2024-07-18,65,39,1,295.81,Web
811,2025-01-17,14,46,5,133.35,Tienda Física
812,2024-10-28,71,46,3,167.89,Web
813,2024-10-15,130,122,1,382.34,App Móvil
814,2024-07-03,167,133,1,65.92,App Móvil
815,2024-12-05,731,61,5,504.08,Web
816,2024-09-21,975,52,1,85.63,App Móvil
817,2024-10-30,760,60,3,41.87,App Móvil
818,2025-02-21,978,46,3,135.92,App Móvil
819,2025-06-20,55,108,1,179.8,Web
820,2025-05-13,536,107,3,473.66,Web
821,2025-02-16,986,147,5,145.66,Tienda Física
822,2025-01-14,944,89,1,157.05,Tienda Física
823,2024-08-16,866,107,2,589.38,Web
824,2025-05-02,874,22,5,275.8,App Móvil
825,2024-09-09,744,74,5,464.46,Web
826,2024-10-25,90,111,2,381.17,Web
827,2024-07-10,947,168,5,6.92,Web
828,2025-03-20,397,188,4,446.07,App Móvil
829,2024-07-23,871,24,3,275.89,Tienda Física
830,2024-08-09,370,113,1,343.01,Tienda Física
831,2024-06-29,22,168,2,6.44,Tienda Física
832,2024-08-20,348,47,5,595.59,App Móvil
833,2024-08-24,982,182,2,335.66,Web
834,2025-02-12,788,65,1,430.23,Web
835,2024-06-30,437,31,2,404.62,Tienda Física
836,2025-05-12,939,141,1,109.4,Tienda Física
837,2024-06-30,618,30,1,520.75,Tienda Física
838,2025-05-18,522,109,2,205.53,Tienda Física
839,2025-03-09,924,157,1,63.87,App Móvil
840,2024-07-26,180,105,1,79.23,Tienda Física
841,2025-04-23,915,119,3,152.8,Web
842,2025-01-25,99,7,3,340.02,Tienda Física
843,2024-07-02,800,126,3,368.69,Tienda Física
844,2025-01-20,990,162,1,221.72,App Móvil
845,2024-11-29,560,70,1,31.64,Tienda Física
846,2025-04-02,252,44,2,24.83,App Móvil
847,2025-05-28,547,78,3,142.19,App Móvil
848,2025-06-13,190,2,1,8.73,Web
849,2024-07-25,444,118,5,220.96,Tienda Física
850,2025-04-11,675,157,2,60.42,Web
851,2024-08-03,44,136,3,307.1,App Móvil
852,2024-12-19,870,169,4,552.02,Tienda Física
853,2024-10-16,223,90,1,132.4,Web
854,2024-07-31,345,132,3,212.9,Tienda Física
855,2025-05-02,293,135,3,377.1,Web
856,2024-10-30,603,13,3,56.61,Tienda Física
857,2024-07-14,334,9,3,434.69,Tienda Física
858,2025-03-10,334,53,5,153.55,App Móvil
859,2024-09-10,115,16,4,266.03,Tienda Física
860,2025-01-17,656,53,4,131.76,Tienda Física
861,2024-08-17,297,47,3,545.29,App Móvil
862,2024-07-08,627,44,5,24.06,Web
863,2025-01-25,683,122,3,299.42,Tienda Física
864,2025-05-31,429,28,3,218.76,App Móvil
865,2024-10-10,633,6,2,439.85,App Móvil
866,2024-07-26,252,131,1,439.26,Web
867,2025-02-12,794,185,4,235.68,Web
868,2024-09-26,876,151,5,576.74,App Móvil
869,2025-01-21,478,35,4,514.13,App Móvil
870,2024-10-07,911,190,5,178.78,Web
871,2025-03-29,554,50,1,39.93,Tienda Física
872,2024-08-13,458,137,4,264.4,Web
873,2025-05-29,747,3,4,396.81,Web
874,2025-06-13,68,128,5,447.75,Web
875,2025-05-30,582,15,1,93.57,Tienda Física
876,2024-07-29,84,83,4,149.58,App Móvil
877,2024-07-22,788,11,2,421.73,App Móvil
878,2025-01-05,809,27,2,257.8,App Móvil
879,2024-08-01,551,42,4,511.89,Web
880,2024-08-27,631,6,3,388.43,Web
881,2024-11-05,600,34,1,137.36,App Móvil
882,2025-01-05,193,185,2,303.6,App Móvil
883,2025-05-26,106,140,2,69.56,Tienda Física
884,2024-09-02,156,26,3,299.19,Tienda Física
885,2024-08-18,61,175,4,199.53,Tienda Física
886,2025-05-30,649,89,3,152.37,Web
887,2025-04-27,436,10,2,164.76,App Móvil
888,2025-06-19,660,178,1,104.63,Web
889,2025-05-01,289,48,2,270.43,Web
890,2025-02-01,604,15,1,109.94,Tienda Física
891,2024-09-14,792,95,3,50.25,App Móvil
892,2025-05-06,500,139,5,36.88,Tienda Física
893,2025-01-04,54,56,2,164.85,App Móvil
894,2025-04-15,571,113,5,308.91,App Móvil
895,2024-08-26,926,83,1,152.27,Web
896,2025-06-08,355,134,1,208.7,Tienda Física
897,2024-07-20,14,167,5,511.81,Web
898,2024-11-28,244,37,5,546.84,Web
899,2025-01-15,764,32,3,159.67,Tienda Física
900,2024-10-22,342,101,4,309.41,App Móvil
901,2024-11-21,238,103,5,558.59,Web
902,2024-11-18,732,36,3,448.27,App Móvil
903,2025-06-11,1,14,4,431.15,Tienda Física
904,2024-12-20,107,134,3,177.71,Web
905,2024-08-27,355,138,3,153.08,Web
906,2025-01-06,435,107,1,445.91,App Móvil
907,2024-12-31,877,134,4,180.95,App Móvil
908,2024-09-26,577,90,1,136.41,Web
909,2025-04-22,453,176,1,221.84,Tienda Física
910,2024-06-28,868,117,3,32.39,Web
911,2024-11-06,222,166,4,210.53,Web
912,2024-07-19,526,198,2,21.81,Web
913,2025-02-07,774,173,1,558.02,App Móvil
914,2025-01-19,794,103,4,578.92,Web
915,2024-10-27,920,76,5,380.48,Web
916,2025-03-07,80,107,4,542.18,App Móvil
917,2024-11-04,476,91,5,41.07,Tienda Física
918,2024-12-18,404,64,4,550.24,Web
919,2025-02-08,234,159,3,107.64,App Móvil
920,2025-04-21,403,188,5,440.72,App Móvil
921,2024-10-03,203,127,5,122.51,Web
922,2024-12-28,229,82,2,245.6,Tienda Física
923,2025-03-18,694,134,1,223.7,Web
924,2024-11-30,431,62,4,264.69,Web
925,2025-05-21,25,95,4,53.53,Web
926,2024-12-18,404,22,5,240.14,Web
927,2024-07-29,447,9,4,504.78,Tienda Física
928,2024-09-29,35,63,1,323.31,App Móvil
929,2024-10-28,912,113,1,312.1,Web
930,2025-04-26,780,194,3,72.7,Web
931,2025-05-23,508,96,5,547.47,Tienda Física
932,2025-03-21,172,72,3,426.23,App Móvil
933,2025-04-22,474,15,5,91.07,App Móvil
934,2024-11-24,991,36,2,393.64,Web
935,2025-01-02,728,181,2,20.76,Web
936,2025-06-22,400,198,5,24.51,Web
937,2025-06-18,484,103,3,465.58,App Móvil
938,2024-11-19,888,136,4,367.99,Web
939,2024-08-21,581,129,5,119.57,Tienda Física
940,2025-02-26,123,6,3,358.1,App Móvil
941,2025-03-14,336,50,2,31.77,App Móvil
942,2024-10-27,926,177,4,230.37,App Móvil
943,2024-12-12,122,35,2,517.99,Web
944,2025-02-18,705,3,3,511.85,App Móvil
945,2024-08-31,898,14,4,507.62,Tienda Física
946,2024-12-22,160,18,3,268.71,App Móvil
947,2024-07-01,116,167,3,546.24,Web
948,2024-08-16,416,149,2,379.69,Tienda Física
949,2025-01-28,527,17,1,110.94,App Móvil
950,2025-03-24,202,153,1,529.43,App Móvil
951,2025-05-30,868,151,1,563.11,Tienda Física
952,2024-08-28,345,14,4,523.88,Tienda Física
953,2024-10-23,267,1,4,114.0,Web
954,2024-09-17,952,46,5,131.4,App Móvil
955,2025-01-27,929,85,5,92.19,Web
956,2024-08-10,184,57,2,326.56,Tienda Física
957,2024-10-12,948,21,2,288.76,App Móvil
958,2025-01-15,96,125,4,470.95,Web
959,2025-02-13,918,5,3,414.85,App Móvil
960,2025-04-23,890,11,5,394.73,Tienda Física
961,2024-09-21,562,4,4,519.66,App Móvil
962,2025-03-29,616,198,2,25.24,App Móvil
963,2024-09-24,652,164,1,418.43,App Móvil
964,2024-08-28,330,55,3,23.98,Tienda Física
965,2024-07-05,885,32,3,189.75,Web
966,2025-02-13,657,194,2,65.94,Web
967,2024-08-18,953,4,4,506.66,Tienda Física
968,2025-06-07,344,72,3,322.01,Web
969,2024-07-29,488,51,4,192.87,App Móvil
970,2024-09-17,615,107,1,456.0,Tienda Física
971,2024-10-25,545,43,5,461.61,Tienda Física
972,2025-01-09,989,1,4,140.38,Web
973,2025-01-28,225,136,3,300.75,Tienda Física
974,2025-01-06,294,9,3,514.97,Tienda Física
975,2025-06-21,533,28,2,237.28,Tienda Física
976,2025-05-26,945,97,1,244.86,Tienda Física
977,2024-12-23,355,196,4,87.6,Tienda Física
978,2025-03-09,275,142,1,157.44,Web
979,2024-08-21,914,200,3,231.65,App Móvil
980,2025-01-01,285,61,3,528.73,App Móvil
981,2025-03-17,744,58,2,45.49,App Móvil
982,2024-09-08,60,123,5,48.63,Tienda Física
983,2024-12-29,252,157,4,70.63,Web
984,2025-06-27,486,83,3,154.81,Web
985,2024-11-05,188,34,4,122.92,Web
986,2025-03-21,458,187,4,53.38,App Móvil
987,2025-03-29,717,177,3,244.58,App Móvil
988,2025-06-12,170,190,4,181.66,App Móvil
989,2024-10-19,282,116,4,474.82,Tienda Física
990,2024-07-22,106,26,5,235.18,Web
991,2025-05-19,72,125,3,461.49,Tienda Física
992,2024-12-31,145,23,1,164.07,App Móvil
993,2025-04-01,676,200,2,208.64,Tienda Física
994,2024-12-03,610,151,4,457.67,App Móvil
995,2025-02-18,205,192,3,419.37,Web
996,2025-01-27,40,139,3,29.71,Web
997,2024-11-17,446,177,2,199.28,App Móvil
998,2025-01-26,659,16,5,217.62,Web
999,2025-05-02,231,41,3,251.16,Tienda Física
1000,2025-04-24,222,162,1,229.97,Web
1001,2024-08-02,296,192,1,448.15,Tienda Física
1002,2025-06-19,148,7,4,332.61,Tienda Física
1003,2024-06-29,307,89,2,125.87,App Móvil
1004,2024-07-26,821,147,4,154.28,App Móvil
1005,2024-10-11,296,181,5,25.93,Web
1006,2024-12-14,247,15,1,113.06,Web
1007,2025-01-05,804,200,5,244.09,Web
1008,2025-01-01,214,55,3,21.17,App Móvil
1009,2024-10-10,232,197,3,30.71,Web
1010,2025-02-13,197,116,5,445.82,Tienda Física
1011,2024-08-24,836,27,4,242.19,App Móvil
1012,2024-07-19,180,189,5,187.98,Tienda Física
1013,2025-03-16,629,187,5,48.67,Tienda Física
1014,2024-10-28,493,139,1,30.2,Tienda Física
1015,2024-07-16,627,31,4,410.73,Web
1016,2024-07-13,892,10,5,190.99,Web
1017,2024-08-29,662,175,1,162.99,App Móvil
1018,2024-11-06,768,128,5,469.75,Tienda Física
1019,2025-01-15,179,199,4,354.96,Tienda Física
1020,2025-06-17,856,5,5,433.19,Web
1021,2025-03-02,525,200,5,254.85,Tienda Física
1022,2024-10-03,669,116,4,487.49,Web
1023,2025-03-22,381,132,3,212.49,Tienda Física
1024,2024-07-12,247,176,4,203.72,Tienda Física
1025,2025-05-14,20,19,3,57.7,App Móvil
1026,2025-02-25,591,111,4,423.21,Web
1027,2024-09-12,677,29,1,447.23,App Móvil
1028,2025-04-04,991,39,2,330.95,Web
1029,2025-03-07,887,14,1,494.19,Web
1030,2025-01-01,660,174,1,226.81,Tienda Física
1031,2025-01-10,687,104,3,411.94,Tienda Física
1032,2025-04-24,869,1,1,140.07,App Móvil
1033,2024-10-10,408,81,3,466.27,Tienda Física
1034,2024-08-24,704,80,5,445.03,Web
1035,2024-09-23,263,27,1,222.67,Web
1036,2025-01-04,419,86,4,423.69,Tienda Física
1037,2024-06-28,580,195,1,302.8,Web
1038,2025-03-30,893,92,5,196.66,App Móvil
1039,2025-05-15,568,161,3,34.27,Web
1040,2025-05-27,139,165,1,73.74,Tienda Física
1041,2025-01-24,880,128,4,444.43,App Móvil
1042,2025-02-18,997,128,3,443.76,Tienda Física
1043,2025-05-17,32,5,1,405.51,App Móvil
1044,2025-06-22,71,75,2,103.99,Tienda Física
1045,2025-04-10,580,118,5,251.72,Tienda Física
1046,2025-06-08,267,11,4,397.37,Tienda Física
1047,2025-01-14,861,51,2,243.75,App Móvil
1048,2024-07-18,54,186,1,356.9,App Móvil
1049,2024-07-12,605,31,1,366.93,App Móvil
1050,2025-02-01,489,94,2,455.18,Tienda Física
1051,2025-05-18,766,40,1,203.82,Tienda Física
1052,2024-08-09,430,19,1,55.28,App Móvil
1053,2024-10-30,840,175,4,182.74,Web
1054,2025-06-14,966,185,1,242.09,Web
1055,2025-03-18,937,99,2,411.98,App Móvil
1056,2024-09-13,587,33,4,403.16,Tienda Física
1057,2025-06-22,738,57,4,287.87,App Móvil
1058,2024-09-27,444,37,4,492.89,Tienda Física
1059,2024-11-24,820,59,5,344.83,Web
1060,2025-04-10,965,59,2,345.72,Tienda Física
1061,2024-10-02,777,94,1,475.94,Web
1062,2025-05-16,266,152,4,21.91,App Móvil
1063,2024-12-10,418,123,1,50.42,Tienda Física
1064,2024-08-10,148,31,5,423.68,Tienda Física
1065,2024-12-24,291,122,2,338.84,Tienda Física
1066,2025-06-10,30,42,2,464.46,Web
1067,2025-03-08,597,122,5,356.4,Tienda Física
1068,2024-12-27,304,8,1,126.86,Web
1069,2024-12-19,615,112,2,302.72,Tienda Física
1070,2024-12-17,506,98,2,116.21,App Móvil
1071,2025-03-13,360,126,2,468.8,Tienda Física
1072,2025-06-23,397,168,4,6.52,Tienda Física
1073,2025-02-07,925,24,4,211.02,App Móvil
1074,2025-01-11,998,99,5,414.6,Tienda Física
1075,2024-11-06,820,1,2,109.53,Tienda Física
1076,2024-08-17,331,131,5,400.18,Web
1077,2025-04-24,121,38,5,578.87,Tienda Física
1078,2024-10-12,309,98,2,113.15,Web
1079,2024-09-25,788,110,2,112.42,Web
1080,2024-10-24,940,116,2,430.71,Web
1081,2024-11-02,49,51,2,242.13,App Móvil
1082,2025-03-18,407,128,1,455.94,Tienda Física
1083,2024-11-05,407,116,1,464.29,Web
1084,2024-07-28,951,6,1,410.66,App Móvil
1085,2024-07-18,594,65,5,471.05,Web
1086,2024-10-20,140,5,4,358.06,App Móvil
1087,2024-09-09,325,135,1,379.91,App Móvil
1088,2024-11-17,765,181,1,24.65,App Móvil
1089,2024-10-31,429,130,3,425.16,App Móvil
1090,2025-01-20,68,161,3,33.46,App Móvil
1091,2025-04-20,952,134,2,176.66,Web
1092,2025-05-11,638,19,1,59.27,App Móvil
